lat,lng,name,vicinity,Type1,Type2,Type3,Type4,Type5,Type6,rating,user_ratings_total,price_level
41.311893,-72.9309429,Apple New Haven,"65 Broadway, New Haven",cafe,bar,restaurant,food,point_of_interest,store,4,774,3
41.3037776,-72.9355179,Yale New Haven Hospital,"20 York Street, New Haven",cafe,restaurant,store,food,point_of_interest,establishment,3.4,170,0
41.3089105,-72.9330138,The Study at Yale,"1157 Chapel Street, New Haven",cafe,store,food,point_of_interest,establishment,NA,4.6,344,0
41.3134369,-72.9241294,James Dwight Dana House,"24 Hillhouse Avenue, New Haven",cafe,meal_takeaway,grocery_or_supermarket,restaurant,food,point_of_interest,2.8,5,0
41.304827,-72.9359041,Yale New Haven Childrens Hospital,"35 Park Street, New Haven",cafe,restaurant,point_of_interest,food,store,establishment,3.5,82,0
41.3159749,-72.9212249,Yale Peabody Museum,"170 Whitney Avenue, New Haven",cafe,restaurant,point_of_interest,food,establishment,NA,4.7,1230,0
41.3069859,-72.9244536,Bank of America Financial Center,"157 Church Street, New Haven",cafe,restaurant,point_of_interest,food,establishment,NA,3,23,0
41.3055866,-72.927307,Barcelona Wine Bar,"155 Temple Street, New Haven",cafe,restaurant,store,food,point_of_interest,establishment,4.5,816,2
41.3838782,-72.9026064,Hamden,Hamden,cafe,restaurant,store,food,point_of_interest,establishment,0,0,0
41.3066515,-72.9307073,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven",cafe,grocery_or_supermarket,meal_takeaway,store,restaurant,food,4.3,1340,2
41.3114292,-72.9443161,Plymouth Congregational Church,New Haven,cafe,restaurant,store,food,point_of_interest,establishment,0,0,0
41.3062,-72.9276,Prime 16,"172 Temple Street, New Haven",cafe,food,point_of_interest,establishment,NA,NA,4.4,1056,2
41.3117085,-72.9280908,Yale Law School,"127 Wall Street, New Haven",cafe,restaurant,point_of_interest,food,store,establishment,4.3,84,0
41.3138713,-72.9129525,Modern Apizza,"874 State Street, New Haven",car_dealer,store,point_of_interest,establishment,NA,NA,4.7,4205,2
41.3316093,-72.9226957,Albertus Magnus College,"700 Prospect Street, New Haven",car_dealer,store,point_of_interest,establishment,NA,NA,4.3,52,0
41.3051796,-72.9230789,360 State,"360 State Street, New Haven",car_dealer,storage,car_repair,store,point_of_interest,establishment,4.6,80,0
41.3043573,-72.9354364,Barsky Carol L MD,"20 York Street # 2, New Haven",car_dealer,store,car_repair,point_of_interest,establishment,NA,0,0,0
41.3043573,-72.9354364,Thomas Sheeja MD,"20 York Street # 2, New Haven",car_dealer,store,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Latic Igor MD,"20 York Street # 2, New Haven",car_dealer,finance,store,point_of_interest,establishment,NA,0,0,0
41.3043573,-72.9354364,Mecca Marcia C MD,"20 York Street # 2, New Haven",car_dealer,finance,point_of_interest,store,establishment,NA,0,0,0
41.3045436,-72.9357954,Brown James E MD,"20 York Street, New Haven",car_dealer,finance,point_of_interest,store,establishment,NA,0,0,0
41.3045436,-72.9357954,Lee Hochang B MD,"20 York Street # 2, New Haven",car_dealer,store,car_repair,point_of_interest,establishment,NA,0,0,0
41.3045436,-72.9357954,Della-Giustina David A MD,"20 York Street, New Haven",car_dealer,store,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Cohen Andrew B MD,"20 York Street, New Haven",car_dealer,car_repair,point_of_interest,store,establishment,NA,0,0,0
41.3039882,-72.9350958,Perez Lozada Juan C MD,"20 York Street # 2, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3167886,-72.9250156,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.7,153,0
41.3115904,-72.9305077,Urban Outfitters,"43 Broadway, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4,106,3
41.2982815,-72.9262518,Union Station Garage,"40 Union Avenue, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.2,99,0
41.304215,-72.9317535,Alexion Pharmaceuticals,"100 College Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,2.9,14,0
41.2975671,-72.9266539,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,3.4,165,0
41.304827,-72.9359041,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,5,3,0
41.3061607,-72.9296587,Pacifico,"220 College Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.2,826,2
41.3060796,-72.9304171,BAR,"254 Crown Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.5,2522,2
41.3081574,-72.9261243,New Haven Green,"250 Temple Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.1,3700,0
41.3078875,-72.9305307,Yale Center for British Art,"1080 Chapel Street, New Haven",car_rental,car_repair,car_dealer,point_of_interest,store,establishment,4.8,552,0
41.3115411,-72.9288876,Bank of America ATM,"120 High Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.3,3,0
41.3072011,-72.9289587,Claires Corner Copia,"1000 Chapel Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,4.4,1221,2
41.3157119,-72.9275342,"Michael Rigsby, MD","55 Lock Street, New Haven",car_rental,car_repair,point_of_interest,car_dealer,store,establishment,0,0,0
41.3069859,-72.9244536,"Private Bank, Bank of America","157 Church Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3156039,-72.9278896,Michelle Brei,"55 Lock Street, New Haven",car_rental,point_of_interest,establishment,NA,NA,NA,5,3,0
41.3155602,-72.9273604,Yale Health: Castrucci Hannah M MD,"55 Lock Street, New Haven",car_repair,store,point_of_interest,establishment,NA,NA,0,0,0
41.3132791,-72.9042522,"Paragon Fence, LLC","370 James Street, New Haven",car_repair,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3158861,-72.9183929,New Haven Lawn Club,"193 Whitney Avenue, New Haven",car_repair,store,point_of_interest,establishment,NA,NA,4.5,170,0
41.3074532,-72.9240018,Withers Bergman LLP: Levine Richard S,"157 Church Street, New Haven",car_repair,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3015319,-72.9357469,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven",car_repair,store,point_of_interest,establishment,NA,NA,4.6,10,0
41.3030662,-72.9200592,Sallys Apizza,"237 Wooster Street, New Haven",car_repair,car_dealer,store,point_of_interest,establishment,NA,4.4,2756,2
41.2974745,-72.9266831,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven",car_repair,point_of_interest,establishment,NA,NA,NA,4.4,38,0
41.3100929,-72.9418703,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven",car_repair,point_of_interest,store,establishment,NA,NA,5,5,0
41.3075256,-72.9296112,Union League Cafe,"1032 Chapel Street, New Haven",car_repair,car_dealer,point_of_interest,store,establishment,NA,4.5,538,4
41.308274,-72.9278835,New Haven,New Haven,car_repair,point_of_interest,store,establishment,NA,NA,0,0,0
41.3130602,-72.9339436,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven",car_repair,point_of_interest,store,establishment,NA,NA,4.1,736,0
41.3050076,-72.9293841,New Haven Hotel,"229 George Street, New Haven",car_repair,point_of_interest,establishment,NA,NA,NA,4.2,680,0
41.3163244,-72.9223431,Yale University,New Haven,cemetery,point_of_interest,establishment,NA,NA,NA,4.5,1800,0
41.3055995,-72.926884,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven",cemetery,point_of_interest,establishment,NA,NA,NA,4.1,1683,0
41.3065028,-72.9303923,Louis Lunch,"261 Crown Street, New Haven",cemetery,point_of_interest,establishment,NA,NA,NA,4.4,1811,1
41.3109307,-72.9263462,Scroll and Key Tomb,"484 College Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,2.6,5,0
41.3115533,-72.9295973,Toads Place,"300 York Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.3,803,2
41.3063812,-72.9288788,Shubert Theater,"247 College Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.6,740,0
41.3037776,-72.9355179,Yale New Haven Hospital,"20 York Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,3.4,170,0
41.30839,-72.930958,Yale University Art Gallery,"1111 Chapel Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.8,1882,0
41.311893,-72.9309429,Apple New Haven,"65 Broadway, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4,774,3
41.3029876,-72.9169419,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.5,7303,2
41.304827,-72.9359041,Yale New Haven Childrens Hospital,"35 Park Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,3.5,82,0
41.3089105,-72.9330138,The Study at Yale,"1157 Chapel Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.6,344,0
41.3114292,-72.9443161,Plymouth Congregational Church,New Haven,church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3134369,-72.9241294,James Dwight Dana House,"24 Hillhouse Avenue, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,2.8,5,0
41.3159749,-72.9212249,Yale Peabody Museum,"170 Whitney Avenue, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.7,1230,0
41.3069859,-72.9244536,Bank of America Financial Center,"157 Church Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,3,23,0
41.2705484,-72.9469711,West Haven,West Haven,church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3055866,-72.927307,Barcelona Wine Bar,"155 Temple Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.5,816,2
41.3066515,-72.9307073,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.3,1340,2
41.3062,-72.9276,Prime 16,"172 Temple Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.4,1056,2
41.3117085,-72.9280908,Yale Law School,"127 Wall Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,4.3,84,0
41.3045436,-72.9357954,Brown James E MD,"20 York Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Lee Hochang B MD,"20 York Street # 2, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Della-Giustina David A MD,"20 York Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Cohen Andrew B MD,"20 York Street, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Barsky Carol L MD,"20 York Street # 2, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Thomas Sheeja MD,"20 York Street # 2, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Latic Igor MD,"20 York Street # 2, New Haven",church,place_of_worship,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Mecca Marcia C MD,"20 York Street # 2, New Haven",city_hall,local_government_office,point_of_interest,establishment,NA,NA,0,0,0
41.3039882,-72.9350958,Perez Lozada Juan C MD,"20 York Street # 2, New Haven",city_hall,local_government_office,point_of_interest,establishment,NA,NA,0,0,0
41.3051796,-72.9230789,360 State,"360 State Street, New Haven",clothing_store,shoe_store,store,point_of_interest,establishment,NA,4.6,80,0
41.304827,-72.9359041,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,5,3,0
41.304215,-72.9317535,Alexion Pharmaceuticals,"100 College Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,2.9,14,0
41.2975671,-72.9266539,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,3.4,165,0
41.3115904,-72.9305077,Urban Outfitters,"43 Broadway, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4,106,3
41.3167886,-72.9250156,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven",clothing_store,jewelry_store,store,point_of_interest,establishment,NA,4.7,153,0
41.3015319,-72.9357469,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.6,10,0
41.2982815,-72.9262518,Union Station Garage,"40 Union Avenue, New Haven",clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store,4.2,99,0
41.3061607,-72.9296587,Pacifico,"220 College Street, New Haven",clothing_store,shoe_store,home_goods_store,electronics_store,store,point_of_interest,4.2,826,2
41.3060796,-72.9304171,BAR,"254 Crown Street, New Haven",clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store,4.5,2522,2
41.3078875,-72.9305307,Yale Center for British Art,"1080 Chapel Street, New Haven",clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store,4.8,552,0
41.3081574,-72.9261243,New Haven Green,"250 Temple Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.1,3700,0
41.3115411,-72.9288876,Bank of America ATM,"120 High Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4.3,3,0
41.3072011,-72.9289587,Claires Corner Copia,"1000 Chapel Street, New Haven",clothing_store,shoe_store,point_of_interest,store,establishment,NA,4.4,1221,2
41.3100929,-72.9418703,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,5,5,0
41.3138713,-72.9129525,Modern Apizza,"874 State Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4.7,4205,2
41.3157119,-72.9275342,"Michael Rigsby, MD","55 Lock Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.2974745,-72.9266831,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4.4,38,0
41.3156039,-72.9278896,Michelle Brei,"55 Lock Street, New Haven",clothing_store,home_goods_store,electronics_store,point_of_interest,store,establishment,5,3,0
41.3155602,-72.9273604,Yale Health: Castrucci Hannah M MD,"55 Lock Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.30064,-72.936276,"Aldo Peixoto, MD","800 Howard Avenue, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.3102538,-72.9431532,Greenwood Lee H MD,"1450 Chapel Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.3107249,-72.9422403,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,0,0,0
41.3031844,-72.933476,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven",clothing_store,home_goods_store,store,point_of_interest,establishment,NA,0,0,0
41.3069859,-72.9244536,"Private Bank, Bank of America","157 Church Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.3074532,-72.9240018,Withers Bergman LLP: Levine Richard S,"157 Church Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,0,0,0
41.3222521,-72.9394501,Hillhouse High School,"480 Sherman Parkway, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,3.7,22,0
41.308274,-72.9278835,New Haven,New Haven,clothing_store,shoe_store,store,point_of_interest,establishment,NA,0,0,0
41.3130602,-72.9339436,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.1,736,0
41.3050076,-72.9293841,New Haven Hotel,"229 George Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.2,680,0
41.3065028,-72.9303923,Louis Lunch,"261 Crown Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.4,1811,1
41.3055995,-72.926884,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.1,1683,0
41.3115533,-72.9295973,Toads Place,"300 York Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4.3,803,2
41.3037776,-72.9355179,Yale New Haven Hospital,"20 York Street, New Haven",clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store,3.4,170,0
41.3109307,-72.9263462,Scroll and Key Tomb,"484 College Street, New Haven",clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store,2.6,5,0
41.30839,-72.930958,Yale University Art Gallery,"1111 Chapel Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,4.8,1882,0
41.311893,-72.9309429,Apple New Haven,"65 Broadway, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4,774,3
41.304827,-72.9359041,Yale New Haven Childrens Hospital,"35 Park Street, New Haven",clothing_store,store,point_of_interest,establishment,NA,NA,3.5,82,0
41.3114292,-72.9443161,Plymouth Congregational Church,New Haven,clothing_store,shoe_store,electronics_store,home_goods_store,store,point_of_interest,0,0,0
41.3063812,-72.9288788,Shubert Theater,"247 College Street, New Haven",clothing_store,point_of_interest,store,establishment,NA,NA,4.6,740,0
